id,text_raw,text_norm,label_silver,cs_ratio,label_gold
mix_arabizi_02ba9881ad82,bghit n'reserver une pharmacie f'had le facture,bghit n'reserver une pharmacie f'had le facture,MIX,0.3,MIX
fren_3698,"C'est le second achat de ce type que je fais auprès de cette société. Coque très agréable au toucher, le glisser reste très fluide. Oublié les housses, étuis et films protecteurs qui ne tiennent pas dans le temps !","c'est le second achat de ce type que je fais auprès de cette société. coque très agréable au toucher, le glisser reste très fluide. oublié les housses, étuis et films protecteurs qui ne tiennent pas dans le temps !",FR,0.0,FR
atlaset_49809,شحال من مدرسة ثانوية كاينة في غراند رابيدس ميشيغان,شحال من مدرسه ثانويه كاينه في غراند رابيدس ميشيغان,AR_DAR,0.0,AR_DAR
fren_3871,"Très pratique, mais je n'ai pas encore trouver l'utilisé d'en avoir autant (pour ma part) mais la qualité est un peu légère, surtout au niveau des fermeture éclaire.","très pratique, mais je n'ai pas encore trouver l'utilisé d'en avoir autant (pour ma part) mais la qualité est un peu légère, surtout au niveau des fermeture éclaire.",FR,0.0,FR
fren_3510,This product was okay but had to air it out for weeks to get rid of the smell,this product was okay but had to air it out for weeks to get rid of the smell,EN,0.0,EN
atlaset_11623,لا طفرناه ها وجهي,لا طفرناه ها وجهي,AR_MSA,0.0,AR_DAR
mix_aug_525bd65c739f,artificial intelligence اقترح لغه برمجه للاستخدام عند انشاء تطبيق ويب. الجواب:,artificial intelligence اقترح لغه برمجه للاستخدام عند انشاء تطبيق ويب. الجواب:,MIX,0.18181818181818182,MIX
fren_7896,Malheureusement très déçu car je n’ai jamais reçu le colis ... colis perdu ou non envoyé .. on ne sera jamais,malheureusement très déçu car je n’ai jamais reçu le colis ... colis perdu ou non envoyé .. on ne sera jamais,FR,0.0,FR
DEV_1462,اسف كوردستان مو عراق كوردستان وطن كوردى عراق جيرانا ( USER URL ),اسف كوردستان مو عراق كوردستان وطن كوردي عراق جيرانا ( user url ),AR_MSA,0.15384615384615385,AR_MSA
atlaset_66686,Zakaria Nachit,zakaria nachit,AR_DAR,0.0,AR_DAR
atlaset_40657,هاديك الصاكة حطيها فوق الناموسية.,هاديك الصاكه حطيها فوق الناموسيه.,AR_DAR,0.0,AR_DAR
mix_aug_1ced4b614419,اخوي اذا ممكن رابط ؟ le directeur,اخوي اذا ممكن رابط ؟ le directeur,MIX,0.2857142857142857,MIX
mix_arabizi_a2b57db4bca7,"sir chouf le account dyalek, 3andi wahed le formation","sir chouf le account dyalek, 3andi wahed le formation",MIX,0.3,MIX
fren_3375,"Ce cable fonctionne avec tous mes appareils apple, sans aucun problème. De plus il ne fait pas de noeuds et semble solide. La longueur me semble idéale. Un excellent remplacement qui me donne entière satisfaction.","ce cable fonctionne avec tous mes appareils apple, sans aucun problème. de plus il ne fait pas de noeuds et semble solide. la longueur me semble idéale. un excellent remplacement qui me donne entière satisfaction.",FR,0.0,FR
atlaset_94450,خاصني نمشي للبلدية باش ندفع على البيرمي.,خاصني نمشي للبلديه باش ندفع علي البيرمي.,AR_DAR,0.0,AR_DAR
DEV_4380,USER في فرق بين ما حاسه وبين ما مذاكره انا طبعا الثانيه,user في فرق بين ما حاسه وبين ما مذاكره انا طبعا الثانيه,AR_DAR,0.08333333333333333,AR_MSA
atlaset_59487,"تحدث منير الجعواني، المدرب السابق لفريق المغرب الفاسي، عن تجربته مع فيروس كورونا المستجد.
وقال منير الجعواني، في تصريح لموقع “كيفاش”، إن “فيروس كورونا هو فيروس خطير حيت شي حاجة خفية وهاد الفيروس حنا اللي كنمشيو عندو ما شي هو اللي كيجي عندنا هاد الشي علاش السلطات كيطلبو منا نبقاو فدارنا”.
وأضاف الجعواني “أنا ما عرفتش منين جاني الفيروس وفالحجر الصحي الأول تقريبا 3 شهور ما خرجت من الدار فاش بدينا التداريب ودرنا معسكر مع الفريق تما فين عرفت راسي مريض ولكن منين تعاديت ما عرفتش”.
وتابع المدرب الأسبق لفريق نهضة بركان “أنا ما حسيت بحتى شي أعراض وحتى فاش جابوا التحاليل كنت فوسط التداريب حتى جاو عندي الأطباء قالو ليا را فيك كورونا التحاليل طلعو إيجابيين”.
وواصل الجعواني حديثه عن قصته مع فيروس كورونا “دوزت فترة العلاج فمستشفى سيدي سعيد فمكناس الحمد لله تهلاو فينا وكانت العناية والنظافة والدوا والرديوهات وماشي غير حنا حتى الناس اللي كانو معانا… دوزت 5 أيام وخرجت”.
وختم الجعواني حديثه “انا كنقول للمغاربة كاملين حاولو ما أمكن تردو البال لراسكم ولوليداتكم ولعائلاتكم… دابا أنا واخا الأطباء قالو ليا انت دابا بحال يلا دوزتي بوحمرون ما بقاش غيرجع ليك ولكن واخا هكاك كنبعد من الناس وما بقيتش كنسلم وديما داير الكمامة وحتى يلا بغى يسلم عليا شي حد كنقول ليه سمح ليا را أنا اللي غنعاديك ماشي انت… ونتمناو ان شاء الله من الله يحبس علينا هاد الوباء وحنا كمغاربة نديرو اليد فاليد وحنا نتغلبو على هاد الفيروس”.",تحدث منير الجعواني، المدرب السابق لفريق المغرب الفاسي، عن تجربته مع فيروس كورونا المستجد. وقال منير الجعواني، في تصريح لموقع “كيفاش”، ان “فيروس كورونا هو فيروس خطير حيت شي حاجه خفيه وهاد الفيروس حنا اللي كنمشيو عندو ما شي هو اللي كيجي عندنا هاد الشي علاش السلطات كيطلبو منا نبقاو فدارنا”. واضاف الجعواني “انا ما عرفتش منين جاني الفيروس وفالحجر الصحي الاول تقريبا 3 شهور ما خرجت من الدار فاش بدينا التداريب ودرنا معسكر مع الفريق تما فين عرفت راسي مريض ولكن منين تعاديت ما عرفتش”. وتابع المدرب الاسبق لفريق نهضه بركان “انا ما حسيت بحتي شي اعراض وحتي فاش جابوا التحاليل كنت فوسط التداريب حتي جاو عندي الاطباء قالو ليا را فيك كورونا التحاليل طلعو ايجابيين”. وواصل الجعواني حديثه عن قصته مع فيروس كورونا “دوزت فتره العلاج فمستشفي سيدي سعيد فمكناس الحمد لله تهلاو فينا وكانت العنايه والنظافه والدوا والرديوهات وماشي غير حنا حتي الناس اللي كانو معانا… دوزت 5 ايام وخرجت”. وختم الجعواني حديثه “انا كنقول للمغاربه كاملين حاولو ما امكن تردو البال لراسكم ولوليداتكم ولعائلاتكم… دابا انا واخا الاطباء قالو ليا انت دابا بحال يلا دوزتي بوحمرون ما بقاش غيرجع ليك ولكن واخا هكاك كنبعد من الناس وما بقيتش كنسلم وديما داير الكمامه وحتي يلا بغي يسلم عليا شي حد كنقول ليه سمح ليا را انا اللي غنعاديك ماشي انت… ونتمناو ان شاء الله من الله يحبس علينا هاد الوباء وحنا كمغاربه نديرو اليد فاليد وحنا نتغلبو علي هاد الفيروس”.,AR_DAR,0.0,AR_DAR
fren_550,Manque des branchements pour recharger le téléphone,manque des branchements pour recharger le téléphone,FR,0.0,FR
mix_arabizi_a7b543ee97c2,chhal dial le conférence bqaw? khassni nchouf le budget,chhal dial le conférence bqaw? khassni nchouf le budget,MIX,0.3,MIX
mix_arabizi_2c13fdfe7118,"sir chouf le report dyalek, 3andi wahed le formation","sir chouf le report dyalek, 3andi wahed le formation",MIX,0.3,MIX
fren_6650,They are nice but one of them stopped properly working after a week.,they are nice but one of them stopped properly working after a week.,EN,0.0,EN
atlaset_6515,"بالطبع! هاك بعض الكلمات المحفزة باش تعاونك تكمل النهار بقوة:

1. ""آمن بنفسك وراك وصلتي للنص."" - تيودور روزفلت
2. ""ماكيهمش شحال بطيء كتمشي، المهم ما توقفش."" - كونفوشيوس
3. ""النجاح ماشي هو الآخر، والفشل ماشي هو الموت: الشجاعة باش تكمل هي اللي كتهم."" - وينستون تشرشل
4. ""ما تشوفش فالساعة؛ دير اللي كتدير هي. كمل غادي."" - سام ليفنسون
5. ""إلى بغيتي توصل للعظمة، بلاما تطلب الإذن."" - مجهول
6. ""ماشي ضروري تكون عظيم باش تبدا، ولكن ضروري تبدا باش تكون عظيم."" - زيغ زيغلار
7. ""الطريقة الوحيدة باش دير خدمة عظيمة هي تحب داكشي اللي كدير."" - ستيف جوبز
8. ""عمرك ما كتكون كبير بزاف باش تحط هدف جديد ولا تحلم حلم جديد."" - سي.إس. لويس
9. ""المستقبل كيكون ديال هادوك اللي كيآمنو بجمال أحلامهم."" - إليانور روزفلت
10. ""إلى ما قدرتيش تطير، جري. إلى ما قدرتيش تجري، مشي. إلى ما قدرتيش تمشي، زحف. ولكن مهما كان، خاصك تبقى غادي للقدام."" - مارتن لوثر كينغ جونيور

تفكر، راك قادر توصل لأهدافك وتتغلب على أي تحدي اللي يجي فطريقك. كمل غادي، وما تستسلمش!","بالطبع! هاك بعض الكلمات المحفزه باش تعاونك تكمل النهار بقوه: 1. ""امن بنفسك وراك وصلتي للنص."" - تيودور روزفلت 2. ""ماكيهمش شحال بطيء كتمشي، المهم ما توقفش."" - كونفوشيوس 3. ""النجاح ماشي هو الاخر، والفشل ماشي هو الموت: الشجاعه باش تكمل هي اللي كتهم."" - وينستون تشرشل 4. ""ما تشوفش فالساعه؛ دير اللي كتدير هي. كمل غادي."" - سام ليفنسون 5. ""الي بغيتي توصل للعظمه، بلاما تطلب الاذن."" - مجهول 6. ""ماشي ضروري تكون عظيم باش تبدا، ولكن ضروري تبدا باش تكون عظيم."" - زيغ زيغلار 7. ""الطريقه الوحيده باش دير خدمه عظيمه هي تحب داكشي اللي كدير."" - ستيف جوبز 8. ""عمرك ما كتكون كبير بزاف باش تحط هدف جديد ولا تحلم حلم جديد."" - سي.اس. لويس 9. ""المستقبل كيكون ديال هادوك اللي كيامنو بجمال احلامهم."" - اليانور روزفلت 10. ""الي ما قدرتيش تطير، جري. الي ما قدرتيش تجري، مشي. الي ما قدرتيش تمشي، زحف. ولكن مهما كان، خاصك تبقي غادي للقدام."" - مارتن لوثر كينغ جونيور تفكر، راك قادر توصل لاهدافك وتتغلب علي اي تحدي اللي يجي فطريقك. كمل غادي، وما تستسلمش!",AR_DAR,0.0,AR_DAR
